Percentage exceedance,Run-off (-)
10.73972602739726,4.660569008548972
10.794520547945204,4.644967436889776
10.849315068493151,4.643063178299691
10.904109589041095,4.6359491735196565
10.95890410958904,4.623916580334642
11.013698630136986,4.62085118848765
11.068493150684931,4.6087485940544095
11.123287671232877,4.601361445553351
11.178082191780822,4.59723056375148
11.232876712328768,4.589342757226159
11.287671232876713,4.582961509552901
11.342465753424658,4.581208788378257
11.397260273972602,4.541059929603212
11.452054794520548,4.5363826542503025
11.506849315068493,4.527357516443102
11.561643835616438,4.521834313294911
11.616438356164384,4.495761848305061
11.67123287671233,4.493498137012998
11.726027397260275,4.489690387627034
11.78082191780822,4.481080366712319
11.835616438356164,4.476517217725219
11.890410958904111,4.4711097526850505
11.945205479452055,4.470363124306357
12,4.465205397184946
12.054794520547945,4.463104100807424
12.10958904109589,4.433776886873308
12.164383561643834,4.4204840082106704
12.219178082191782,4.407887778393135
12.273972602739725,4.403429334816708
12.32876712328767,4.3984742803991
12.383561643835616,4.394306877445112
12.438356164383562,4.391672172113669
12.493150684931507,4.362877459909621
12.547945205479452,4.3530822922722585
12.602739726027398,4.345416924481965
12.657534246575342,4.344921806574
12.712328767123287,4.33280578023662
12.767123287671234,4.31545774226645
12.821917808219178,4.294672037595292
12.876712328767123,4.268049544614878
12.931506849315069,4.264593496456532
12.986301369863012,4.254163061918059
13.041095890410958,4.247216549946764
13.095890410958905,4.243363618366146
13.150684931506849,4.221916170879424
13.205479452054794,4.218903843115439
13.26027397260274,4.21784780557884
13.315068493150687,4.205599739906989
13.36986301369863,4.200689238665394
13.424657534246576,4.1987077471688625
13.479452054794521,4.188230242730046
13.534246575342465,4.173462172623144
13.589041095890412,4.165947916058177
13.643835616438357,4.162495034342085
13.698630136986301,4.139866373375734
13.753424657534246,4.139045716127173
13.808219178082194,4.127194358144493
13.863013698630136,4.109844031455877
13.917808219178083,4.108742516119618
13.972602739726028,4.107937609459903
14.027397260273972,4.102890630051423
14.082191780821917,4.096717887876098
14.136986301369864,4.08620889531583
14.191780821917806,4.056423575452057
14.246575342465754,4.053943076774544
14.301369863013699,4.031967260845512
14.356164383561643,4.031568426602148
14.410958904109588,4.030604377009017
14.465753424657535,4.022203357269241
14.520547945205479,4.013134055377438
14.575342465753424,4.010961801265734
14.63013698630137,3.99766210795455
14.684931506849317,3.9882277959120853
14.73972602739726,3.9844841233760224
14.794520547945206,3.971202466804354
14.849315068493151,3.9686194716901735
14.904109589041095,3.9665945194864816
14.95890410958904,3.9655317767189175
15.013698630136988,3.964094614499389
15.068493150684931,3.956156587186215
15.123287671232877,3.9448697348099726
15.178082191780822,3.9346458828229554
15.232876712328766,3.9299896759867794
15.287671232876713,3.9252566516012273
15.342465753424658,3.9237910834568526
15.397260273972602,3.920503706999262
15.452054794520548,3.8979471283902694
15.506849315068493,3.8938481793683435
15.561643835616437,3.863921162315278
15.616438356164384,3.863141532786914
15.67123287671233,3.853433799532222
15.726027397260273,3.8529165165503527
15.780821917808218,3.851002627664656
15.835616438356166,3.84542883882118
15.890410958904111,3.842219842284633
15.945205479452055,3.821522297807691
16,3.8130276581802027
16.054794520547947,3.8099518351142994
16.10958904109589,3.8096096423733865
16.164383561643834,3.804520199768345
16.21917808219178,3.8037214895100337
16.273972602739725,3.80123908841736
16.328767123287673,3.7984305317373885
16.383561643835616,3.783235068463754
16.43835616438356,3.758992719602431
16.493150684931507,3.754784317341781
16.547945205479454,3.75005469056182
16.602739726027398,3.714397648149108
16.65753424657534,3.7135461020571143
16.71232876712329,3.7063165778021423
16.767123287671232,3.698844216224069
16.821917808219176,3.6441897044475997
16.876712328767123,3.6353931502106716
16.931506849315067,3.6344532849210855
16.986301369863014,3.6316102431178416
17.041095890410958,3.630093549558122
17.095890410958905,3.6254471711837013
17.15068493150685,3.6219542502365307
17.205479452054796,3.584320935009751
17.26027397260274,3.5726297864969387
17.315068493150683,3.5644951879404734
17.36986301369863,3.562804275899583
17.424657534246577,3.5600435492631335
17.47945205479452,3.5581982178910776
17.534246575342465,3.557416084005503
17.589041095890412,3.5544957676910354
17.643835616438356,3.548357016021593
17.698630136986303,3.539502903391936
17.753424657534246,3.521243799381821
17.80821917808219,3.5169866254525237
17.863013698630137,3.513722251245872
17.917808219178085,3.486367497216225
17.972602739726025,3.481194468728306
18.027397260273972,3.4767302379581815
18.08219178082192,3.476077697033203
18.136986301369863,3.4757950884375495
18.191780821917806,3.4744102983805076
18.246575342465754,3.4740776508623834
18.301369863013697,3.4652713503615855
18.356164383561644,3.459166121517993
18.410958904109588,3.4477033613116346
18.465753424657535,3.4259826967289504
18.52054794520548,3.4065719377379673
18.575342465753426,3.4030647129223253
18.63013698630137,3.394062130655568
18.684931506849313,3.379983246727371
18.73972602739726,3.3772357805885704
18.794520547945208,3.377026848186772
18.84931506849315,3.3701001855541106
18.904109589041095,3.3648564409253074
18.958904109589042,3.3612714572194173
19.013698630136986,3.3501415986497225
19.068493150684933,3.3465135927313208
19.123287671232877,3.33531154824622
19.17808219178082,3.3339435698439503
19.232876712328768,3.323198530307874
19.28767123287671,3.3211807505516266
19.342465753424655,3.3194150948437575
19.397260273972602,3.3172742827390795
19.45205479452055,3.311661557035844
19.506849315068493,3.310490160442903
19.561643835616437,3.3090622665876523
19.616438356164384,3.2902419113943813
19.67123287671233,3.2744374452368104
19.726027397260275,3.273363646455933
19.78082191780822,3.272230626238387
19.835616438356166,3.272090578322775
19.89041095890411,3.271727030817934
19.945205479452056,3.2716629182103056
20,3.2716569667141964
20.054794520547944,3.2656327730852297
20.10958904109589,3.264158073709354
20.164383561643838,3.259670221184359
20.21917808219178,3.2548098797189713
20.273972602739725,3.251652436186702
20.328767123287673,3.247201248124269
20.383561643835616,3.2296167759850567
20.43835616438356,3.2279215904209293
20.493150684931507,3.216970269422713
20.54794520547945,3.2114655485867476
20.602739726027398,3.2102413856887875
20.65753424657534,3.2064895219616787
20.712328767123285,3.205307086754002
20.767123287671232,3.1984941914680123
20.82191780821918,3.1981375122225244
20.876712328767123,3.189482551810797
20.931506849315067,3.179162179650113
20.986301369863014,3.178385368171581
21.04109589041096,3.1764370669895676
21.095890410958905,3.168865539055979
21.15068493150685,3.1661317044890556
21.205479452054796,3.1579052966647487
21.26027397260274,3.151190741850587
21.315068493150687,3.148390371435048
21.36986301369863,3.141371491957988
21.424657534246574,3.13770012088099
21.47945205479452,3.1316523276482835
21.53424657534247,3.117930761508209
21.58904109589041,3.116723356609861
21.643835616438356,3.1106949898333567
21.698630136986303,3.0995606318708613
21.753424657534246,3.098074241379937
21.80821917808219,3.0742663137408925
21.863013698630137,3.0740146420767323
21.91780821917808,3.071915590463161
21.972602739726028,3.0627444268879143
22.027397260273972,3.0596027571108086
22.082191780821915,3.058967734385371
22.136986301369863,3.051100069215291
22.19178082191781,3.0500906990177232
22.246575342465754,3.045388325740978
22.301369863013697,3.0428415716305635
22.356164383561644,3.041532353425294
22.41095890410959,3.038174449827142
22.465753424657535,3.0281038102249442
22.52054794520548,3.024728915256827
22.575342465753426,3.016476969511514
22.63013698630137,3.0067351088582845
22.684931506849317,3.001713181108326
22.73972602739726,2.989886135379768
22.794520547945204,2.9898346264359086
22.84931506849315,2.989585328826676
22.904109589041095,2.9844276842612505
22.95890410958904,2.984079785840509
23.013698630136986,2.979888338253106
23.068493150684933,2.9768393366545904
23.123287671232877,2.9731151929098782
23.17808219178082,2.960306136058694
23.232876712328768,2.9522981822585432
23.28767123287671,2.950223495185501
23.34246575342466,2.9420188671265466
23.397260273972602,2.940979811051828
23.45205479452055,2.9070856629881727
23.506849315068493,2.902493449824248
23.56164383561644,2.902448028613111
23.616438356164384,2.8958499679768686
23.671232876712327,2.8829670295692873
23.726027397260275,2.8810718351494073
23.780821917808222,2.8774533964252518
23.835616438356162,2.876452120027814
23.89041095890411,2.87485981795339
23.945205479452056,2.872103024337348
24,2.8663984963682214
24.054794520547944,2.859793432678626
24.10958904109589,2.8465599305790343
24.164383561643834,2.845166788012851
24.21917808219178,2.842520679845443
24.273972602739725,2.839632267186334
24.32876712328767,2.8382567082786467
24.383561643835616,2.836436081929159
24.438356164383563,2.8298542662575334
24.493150684931507,2.826583504890439
24.54794520547945,2.8244601556534574
24.602739726027398,2.824422289079785
24.65753424657534,2.820877026229092
24.71232876712329,2.816076052901727
24.767123287671232,2.815063919485917
24.82191780821918,2.814449890071864
24.876712328767123,2.8108203608785076
24.93150684931507,2.8066510228799277
24.986301369863014,2.8038200216033773
25.041095890410958,2.7924083396582944
25.095890410958905,2.791371743501072
25.150684931506852,2.786641286455361
25.205479452054796,2.771915653537805
25.260273972602736,2.7699850116514386
25.315068493150683,2.7655213298885535
25.36986301369863,2.7606505619893
25.424657534246574,2.7435778488680893
25.47945205479452,2.741241514365225
25.53424657534247,2.7278410172428496
25.589041095890412,2.7223276015995705
25.643835616438356,2.721797270694131
25.6986301369863,2.711991478585777
25.753424657534246,2.7072400742520855
25.808219178082194,2.707012360928782
25.863013698630137,2.698438459220333
25.917808219178085,2.6934020932622493
25.972602739726025,2.6927882453888516
26.027397260273972,2.688047852364515
26.082191780821915,2.687470621792593
26.136986301369863,2.6786049184650778
26.19178082191781,2.675212489113884
26.246575342465757,2.672752781437902
26.301369863013697,2.6561582901042238
26.35616438356164,2.6444596331938657
26.410958904109588,2.6408653911367868
26.465753424657535,2.640095416160973
26.52054794520548,2.639552326989262
26.575342465753426,2.638263948840798
26.630136986301373,2.6362601228573053
26.684931506849313,2.6335009686921618
26.73972602739726,2.633078105669977
26.794520547945204,2.632686624336548
26.84931506849315,2.6310683327084203
26.9041095890411,2.6281795137897093
26.958904109589042,2.6275964164830343
27.013698630136986,2.6226355921987716
27.06849315068493,2.6178304964548484
27.123287671232877,2.616975409320043
27.178082191780824,2.60315484658487
27.232876712328768,2.6030520777902226
27.287671232876715,2.60129515318278
27.342465753424655,2.5978797393937825
27.397260273972602,2.5867551332781424
27.452054794520546,2.585469951421191
27.506849315068493,2.5799155750193377
27.56164383561644,2.579600330435548
27.616438356164387,2.564871002310409
27.671232876712327,2.560046409263135
27.72602739726027,2.556518538002409
27.78082191780822,2.553809266530254
27.835616438356166,2.553497489660602
27.89041095890411,2.54947735183149
27.945205479452056,2.5491318810130745
28.000000000000004,2.546985934391633
28.054794520547944,2.5468703347231014
28.10958904109589,2.546586346206724
28.164383561643834,2.5452070854391065
28.21917808219178,2.5448604892148263
28.27397260273973,2.531141700019153
28.328767123287673,2.526448837023203
28.383561643835613,2.5089069889200237
28.43835616438356,2.5032728920710845
28.493150684931507,2.4976053873620323
28.54794520547945,2.4961592183306593
28.602739726027398,2.4939224648298937
28.657534246575345,2.491022166129917
28.712328767123285,2.489580322576763
28.767123287671232,2.4791182470295983
28.821917808219176,2.4723361621171835
28.876712328767123,2.470328146439117
28.93150684931507,2.46900517135128
28.986301369863014,2.4682853471897412
29.041095890410958,2.4664528137146045
29.0958904109589,2.4625000918088578
29.15068493150685,2.4620724462496506
29.205479452054796,2.4562141593204485
29.26027397260274,2.4504618790749877
29.315068493150687,2.44774749573181
29.369863013698634,2.4427108200397027
29.424657534246574,2.4376556782990293
29.47945205479452,2.4337086291446406
29.534246575342465,2.426535067990754
29.589041095890412,2.425238637348388
29.64383561643836,2.4192997031112533
29.698630136986303,2.4190295296347344
29.753424657534243,2.4061199723451674
29.80821917808219,2.4049778464764735
29.863013698630137,2.3996817391079777
29.91780821917808,2.3967873003510363
29.972602739726028,2.3929617233356337
30.027397260273975,2.3914031673881406
30.082191780821915,2.387830497232143
30.136986301369863,2.3785010188246036
30.191780821917806,2.376331528380801
30.246575342465754,2.373474443949322
30.3013698630137,2.373253252594715
30.356164383561644,2.3668222186641708
30.41095890410959,2.3666686209731242
30.46575342465753,2.3622072698497583
30.52054794520548,2.3596982571185117
30.575342465753426,2.3454861582135536
30.63013698630137,2.339777222832334
30.684931506849317,2.3332832014130203
30.739726027397264,2.328202390221352
30.794520547945204,2.327785248467567
30.849315068493148,2.322973970205808
30.904109589041095,2.322246462841014
30.958904109589042,2.3213401881669893
31.013698630136986,2.320533734141792
31.068493150684933,2.3185719771868847
31.123287671232873,2.31029592073362
31.17808219178082,2.3052253178302045
31.232876712328768,2.30425337785554
31.28767123287671,2.3026440010144364
31.34246575342466,2.299937769182219
31.397260273972606,2.298973615043245
31.452054794520546,2.2927833880460637
31.506849315068493,2.286691390192674
31.561643835616437,2.2851670021213164
31.616438356164384,2.2828922463719246
31.67123287671233,2.2764837042691584
31.726027397260275,2.2740593009159933
31.780821917808222,2.2730704733710234
31.835616438356162,2.2653038830772325
31.89041095890411,2.2640216454174076
31.945205479452056,2.2626478724947536
32,2.2584917489313776
32.054794520547944,2.253558416446675
32.109589041095894,2.2508773757638805
32.16438356164383,2.242653255132521
32.21917808219178,2.2425403558710597
32.273972602739725,2.2385520459776957
32.32876712328767,2.232680318952689
32.38356164383562,2.229733560436648
32.43835616438356,2.21470950646076
32.49315068493151,2.2138544208633983
32.54794520547945,2.212896539259609
32.602739726027394,2.20788500520164
32.657534246575345,2.2034263096823627
32.71232876712329,2.1955020515206076
32.76712328767123,2.1923040951634327
32.821917808219176,2.1850156685956317
32.87671232876712,2.1847304848684868
32.93150684931507,2.1844292565356294
32.986301369863014,2.1818273968061046
33.04109589041096,2.1792420754808393
33.09589041095891,2.1732684720826145
33.15068493150685,2.1720677799978816
33.205479452054796,2.171705351994538
33.26027397260274,2.165037881333214
33.31506849315068,2.161085085467962
33.369863013698634,2.1605378389659533
33.42465753424658,2.154824947751467
33.47945205479452,2.1512399649633966
33.534246575342465,2.147118092933865
33.58904109589041,2.144854414892715
33.64383561643835,2.143447709784108
33.6986301369863,2.1390553030489925
33.75342465753425,2.1374973109237323
33.8082191780822,2.13698553878899
33.863013698630134,2.1332589059445537
33.91780821917808,2.1237678227019057
33.97260273972603,2.1236621005903014
34.02739726027397,2.114614911668734
34.082191780821915,2.1144268424788417
34.136986301369866,2.1120373524377687
34.19178082191781,2.110061783439759
34.24657534246575,2.10863925854116
34.3013698630137,2.1074916575313343
34.35616438356164,2.104556491863094
34.41095890410959,2.1034782376071255
34.465753424657535,2.1030517279325114
34.52054794520548,2.101741058709448
34.57534246575342,2.099202641707416
34.630136986301366,2.0953614318104656
34.68493150684932,2.0884823679364204
34.73972602739726,2.078035061862872
34.794520547945204,2.077536733616234
34.849315068493155,2.076640546334159
34.90410958904109,2.0723120762086125
34.95890410958904,2.066567859439032
35.013698630136986,2.059816118701366
35.06849315068493,2.054059595845117
35.12328767123288,2.050297563240917
35.178082191780824,2.0464522813598798
35.23287671232877,2.046026152162517
35.28767123287671,2.0445992358311726
35.342465753424655,2.035330589139764
35.397260273972606,2.03257699494619
35.45205479452055,2.031028429406568
35.50684931506849,2.0281795832954432
35.561643835616444,2.0230760137321018
35.61643835616438,2.0110520836284658
35.67123287671233,2.0038730278253905
35.726027397260275,2.0001256344290943
35.78082191780822,1.9925484074827937
35.83561643835617,1.9860799367744395
35.89041095890411,1.979180416032227
35.94520547945205,1.9774119443820215
36,1.9605108853472315
36.054794520547944,1.9539073124507185
36.10958904109589,1.9470667851695882
36.16438356164384,1.9429971684111864
36.21917808219178,1.9380888297923469
36.273972602739725,1.9359167730589422
36.32876712328767,1.933106700218507
36.38356164383561,1.9323145603041332
36.43835616438356,1.9305537658699086
36.49315068493151,1.9251413298430604
36.54794520547945,1.9233886436408394
36.602739726027394,1.922533069263177
36.65753424657534,1.917358266012851
36.71232876712329,1.9170915525236354
36.76712328767123,1.904461709887411
36.821917808219176,1.9008356138193427
36.87671232876713,1.8951334866762033
36.93150684931507,1.8883665331069777
36.986301369863014,1.8835477032231136
37.04109589041096,1.8797068080549582
37.0958904109589,1.8663504314180694
37.15068493150685,1.8639233538606004
37.205479452054796,1.8548361471341224
37.26027397260274,1.85470689218879
37.31506849315068,1.8544007566393073
37.36986301369863,1.85137222225083
37.42465753424658,1.8403868264483005
37.47945205479452,1.8375667258538373
37.534246575342465,1.834222583969631
37.589041095890416,1.8329361406802933
37.64383561643835,1.832748916176587
37.6986301369863,1.832655214003799
37.75342465753425,1.8318602833834348
37.80821917808219,1.8294011072556065
37.86301369863014,1.8263009798382783
37.917808219178085,1.8242583346993766
37.97260273972603,1.8241641748575117
38.02739726027397,1.8134694072987445
38.082191780821915,1.8110699721549797
38.136986301369866,1.8049880019118942
38.19178082191781,1.8025691519376532
38.24657534246575,1.8024038952353199
38.301369863013704,1.801580419988932
38.35616438356164,1.7976308866989803
38.410958904109584,1.797238939957529
38.465753424657535,1.7947031054396168
38.52054794520548,1.7883756877882635
38.57534246575342,1.7857972887693534
38.63013698630137,1.7835514140499666
38.68493150684931,1.7738810006274879
38.73972602739726,1.7648366342225335
38.794520547945204,1.7629540099025878
38.84931506849315,1.7548262746159717
38.9041095890411,1.7530565907559166
38.95890410958904,1.7524634564476926
39.013698630136986,1.7508523520821255
39.06849315068493,1.7439736381450617
39.12328767123287,1.742505700459553
39.178082191780824,1.7424743342990232
39.23287671232877,1.73955451748732
39.28767123287671,1.7331441778147878
39.34246575342466,1.7317690897103972
39.3972602739726,1.7245932350208033
39.45205479452055,1.724064445145609
39.50684931506849,1.723099237747838
39.56164383561644,1.713032407476963
39.61643835616439,1.70817153360548
39.67123287671233,1.706152113258757
39.726027397260275,1.701748191044774
39.78082191780822,1.6981483535452189
39.83561643835616,1.695330619391905
39.89041095890411,1.6940509179204806
39.945205479452056,1.6841904319447334
40,1.6786996389880513
40.054794520547944,1.6687288917810796
40.10958904109589,1.6686176601162817
40.16438356164384,1.6625814921885727
40.21917808219178,1.660746666153209
40.273972602739725,1.6592329121379918
40.328767123287676,1.6480541515259972
40.38356164383561,1.6467102323291798
40.43835616438356,1.6426816214833366
40.49315068493151,1.6407077253103588
40.54794520547945,1.6386204715768877
40.6027397260274,1.636331413816558
40.657534246575345,1.6351413421564063
40.71232876712329,1.629028169157661
40.76712328767123,1.6287108324059205
40.821917808219176,1.6283240867176159
40.87671232876712,1.6187521238013036
40.93150684931507,1.6174684480219814
40.986301369863014,1.6128293883862899
41.04109589041096,1.6115503383965164
41.0958904109589,1.6105381594160417
41.150684931506845,1.6101348610803004
41.205479452054796,1.6070968150456757
41.26027397260274,1.6051056459548616
41.31506849315068,1.6049739598644104
41.369863013698634,1.6030052301450208
41.42465753424657,1.6021805953000425
41.47945205479452,1.6005661623430179
41.534246575342465,1.5949467664986732
41.58904109589041,1.5931055140013366
41.64383561643836,1.5905622191372313
41.6986301369863,1.5836225042932208
41.75342465753425,1.5831382918229793
41.80821917808219,1.5786443177156957
41.863013698630134,1.567392883469464
41.917808219178085,1.5663908985728519
41.97260273972603,1.5606055153183143
42.02739726027397,1.5603322395925723
42.08219178082192,1.5591205891594713
42.13698630136986,1.558432543185971
42.19178082191781,1.5579483171954605
42.24657534246575,1.5510546863609518
42.3013698630137,1.5453688538689652
42.35616438356165,1.5417512880757112
42.41095890410959,1.5409694557833413
42.465753424657535,1.5402400425780822
42.52054794520548,1.53884714908513
42.57534246575342,1.537024307038219
42.63013698630137,1.5368057556853765
42.68493150684932,1.5343296565262436
42.73972602739726,1.533019952165155
42.794520547945204,1.532399080251675
42.84931506849315,1.5295409522451813
42.9041095890411,1.5282546254388132
42.95890410958904,1.520461176886554
43.013698630136986,1.5172222962838666
43.06849315068494,1.5167613799132231
43.12328767123288,1.5150267217003917
43.17808219178082,1.510714689711084
43.23287671232877,1.503919264449484
43.28767123287671,1.5020327169805574
43.342465753424655,1.4990108511144
43.397260273972606,1.497387558772482
43.45205479452055,1.4885909985803774
43.50684931506849,1.486634836612922
43.56164383561644,1.4716019405344176
43.61643835616438,1.4707753463140176
43.67123287671233,1.4545142819875916
43.726027397260275,1.4532867637890992
43.78082191780822,1.4529518656145037
43.83561643835616,1.452537330055728
43.890410958904106,1.4520642945395579
43.945205479452056,1.4473274257149074
44,1.4457216116249916
44.054794520547944,1.4344209349375672
44.109589041095894,1.4269611070847248
44.16438356164383,1.426437566786169
44.21917808219178,1.4260296641762438
44.273972602739725,1.4216548189898763
44.32876712328767,1.4206502013954538
44.38356164383562,1.4113757033916745
44.43835616438356,1.4111975533354253
44.49315068493151,1.4086208494314594
44.54794520547945,1.4032684374437243
44.602739726027394,1.391579973226498
44.657534246575345,1.3909203098108354
44.71232876712329,1.3867973945191305
44.76712328767123,1.3825153747716232
44.82191780821918,1.3820962255357314
44.87671232876712,1.3803687676870406
44.93150684931507,1.3753486841089606
44.986301369863014,1.3738081430737579
45.04109589041096,1.3725537649490973
45.09589041095891,1.3648385892799846
45.15068493150685,1.36340269761594
45.20547945205479,1.3621271850447256
45.26027397260274,1.355131950237081
45.31506849315068,1.3543701141803697
45.369863013698634,1.3541422703424322
45.42465753424658,1.3501569358369097
45.47945205479452,1.3454378155124014
45.534246575342465,1.336909719166976
45.58904109589041,1.3348959846177881
45.64383561643835,1.330359830807972
45.6986301369863,1.321982993339676
45.75342465753425,1.3200575099458884
45.80821917808219,1.3165894762271086
45.86301369863014,1.315352567263079
45.91780821917808,1.3052903963800506
45.97260273972603,1.301403122045615
46.02739726027397,1.2919114098919355
46.082191780821915,1.289186451270325
46.136986301369866,1.2862551446751576
46.19178082191781,1.283706311780914
46.24657534246575,1.2798032256580454
46.3013698630137,1.2733789707682734
46.35616438356164,1.269599822213333
46.41095890410959,1.2649057337194027
46.465753424657535,1.2576432561048063
