Percentage exceedance,Run-off (-)
12.767123287671234,3.0487086492626303
12.821917808219178,3.045382450712488
12.876712328767123,3.0433167639104264
12.931506849315069,3.040883260110145
12.986301369863012,3.032198528073426
13.041095890410958,3.017803351648922
13.095890410958905,3.01143602984695
13.150684931506849,2.9994842673523645
13.205479452054794,2.995711070257509
13.26027397260274,2.9946675710185566
13.315068493150687,2.986677267533917
13.36986301369863,2.984620951564459
13.424657534246576,2.978234109231373
13.479452054794521,2.9753718257273656
13.534246575342465,2.972632996098109
13.589041095890412,2.9657354711447312
13.643835616438357,2.9656253192345376
13.698630136986301,2.9586671352956686
13.753424657534246,2.9420188671265466
13.808219178082194,2.936333357276027
13.863013698630136,2.9331177655497287
13.917808219178083,2.9290151347472557
13.972602739726028,2.924247719107075
14.027397260273972,2.921617099236012
14.082191780821917,2.920429836431997
14.136986301369864,2.8930870987101813
14.191780821917806,2.8829670295692873
14.246575342465754,2.870416139587667
14.301369863013699,2.862246862674132
14.356164383561643,2.8579843858380567
14.410958904109588,2.848337766100743
14.465753424657535,2.8301103620593167
14.520547945205479,2.8066510228799277
14.575342465753424,2.8048374632918165
14.63013698630137,2.778659815017644
14.684931506849317,2.7759182305030294
14.73972602739726,2.7719424466134033
14.794520547945206,2.771915653537805
14.849315068493151,2.7710423254392853
14.904109589041095,2.76747139663932
14.95890410958904,2.7664841204329482
15.013698630136988,2.7451250338272684
15.068493150684931,2.7435778488680893
15.123287671232877,2.737699206378325
15.178082191780822,2.706007633839837
15.232876712328766,2.705131657165366
15.287671232876713,2.6974260249851
15.342465753424658,2.687470621792593
15.397260273972602,2.682435378549913
15.452054794520548,2.6733547744020583
15.506849315068493,2.673161392811693
15.561643835616437,2.6685912413370465
15.616438356164384,2.660291040934127
15.67123287671233,2.6561582901042238
15.726027397260273,2.6535636405408622
15.780821917808218,2.6310683327084203
15.835616438356166,2.615253352077743
15.890410958904111,2.612923433772373
15.945205479452055,2.6032496487633185
16,2.601148096114149
16.054794520547947,2.599999205826678
16.10958904109589,2.5904673242845018
16.164383561643834,2.5653075973593444
16.21917808219178,2.559616688588106
16.273972602739725,2.558934141051118
16.328767123287673,2.549891329284268
16.383561643835616,2.548430488423409
16.43835616438356,2.546586346206724
16.493150684931507,2.5451768969602426
16.547945205479454,2.542528024896974
16.602739726027398,2.537748172676441
16.65753424657534,2.5290923605267848
16.71232876712329,2.523739800968669
16.767123287671232,2.51424885354574
16.821917808219176,2.5021407533238165
16.876712328767123,2.5012726946391277
16.931506849315067,2.4939224648298937
16.986301369863014,2.491022166129917
17.041095890410958,2.486291102265607
17.095890410958905,2.4848434212445016
17.15068493150685,2.4847271427484947
17.205479452054796,2.4822795172631116
17.26027397260274,2.4791182470295983
17.315068493150683,2.474942232235405
17.36986301369863,2.4748004756621613
17.424657534246577,2.4619615097829763
17.47945205479452,2.461188386144831
17.534246575342465,2.44774749573181
17.589041095890412,2.4342659612052953
17.643835616438356,2.4337086291446406
17.698630136986303,2.4318500687145255
17.753424657534246,2.427776055089841
17.80821917808219,2.4203469045259873
17.863013698630137,2.4190295296347344
17.917808219178085,2.4106867372187604
17.972602739726025,2.4083994203041237
18.027397260273972,2.40150388806251
18.08219178082192,2.3880863606754184
18.136986301369863,2.3866324573218205
18.191780821917806,2.3795585765208567
18.246575342465754,2.3785010188246036
18.301369863013697,2.376331528380801
18.356164383561644,2.3754514017683452
18.410958904109588,2.375347634395112
18.465753424657535,2.373474443949322
18.52054794520548,2.370599004469999
18.575342465753426,2.3668222186641708
18.63013698630137,2.3664800854222205
18.684931506849313,2.3454861582135536
18.73972602739726,2.341110488814782
18.794520547945208,2.322978626114506
18.84931506849315,2.322246462841014
18.904109589041095,2.3200085794402274
18.958904109589042,2.308742543302144
19.013698630136986,2.303145866303627
19.068493150684933,2.301369609169362
19.123287671232877,2.2963814236395352
19.17808219178082,2.2951257033366743
19.232876712328768,2.2912020243845443
19.28767123287671,2.2882303919719194
19.342465753424655,2.2845527423863943
19.397260273972602,2.2828922463719246
19.45205479452055,2.27969463384672
19.506849315068493,2.2794114244592416
19.561643835616437,2.2740593009159933
19.616438356164384,2.272851499582839
19.67123287671233,2.2707677209529633
19.726027397260275,2.270746649628008
19.78082191780822,2.2684087062093043
19.835616438356166,2.2626478724947536
19.89041095890411,2.2552531811557737
19.945205479452056,2.253558416446675
20,2.2493153286581675
20.054794520547944,2.2460111121683495
20.10958904109589,2.2409216742052034
20.164383561643838,2.239679068340801
20.21917808219178,2.2385520459776957
20.273972602739725,2.232323036780591
20.328767123287673,2.226660187053493
20.383561643835616,2.2081801475559244
20.43835616438356,2.207078295689359
20.493150684931507,2.1914323790014105
20.54794520547945,2.188956982321528
20.602739726027398,2.1880563774868595
20.65753424657534,2.1792420754808393
20.712328767123285,2.1720677799978816
20.767123287671232,2.1605378389659533
20.82191780821918,2.1581683953720106
20.876712328767123,2.158156385296886
20.931506849315067,2.156480082704129
20.986301369863014,2.154824947751467
21.04109589041096,2.1271032120746245
21.095890410958905,2.100003836486252
21.15068493150685,2.0992839662659906
21.205479452054796,2.098467964788894
21.26027397260274,2.0932178169825346
21.315068493150687,2.089297032928857
21.36986301369863,2.0884823679364204
21.424657534246574,2.0872172941042084
21.47945205479452,2.087113222400912
21.53424657534247,2.0686899607590483
21.58904109589041,2.066567859439032
21.643835616438356,2.0636819708506295
21.698630136986303,2.054860875000184
21.753424657534246,2.0514576334256507
21.80821917808219,2.0463623928361567
21.863013698630137,2.046026152162517
21.91780821917808,2.0429116476059654
21.972602739726028,2.033616894205979
22.027397260273972,2.0329088051692783
22.082191780821915,2.0312034971334785
22.136986301369863,2.0310482805107575
22.19178082191781,2.029627081240528
22.246575342465754,2.0244665440992504
22.301369863013697,2.011770299392374
22.356164383561644,2.0103921729369962
22.41095890410959,2.003043444891069
22.465753424657535,2.0007688986364345
22.52054794520548,1.9996667344544572
22.575342465753426,1.9925484074827937
22.63013698630137,1.9916915298005247
22.684931506849317,1.9902278620650125
22.73972602739726,1.986474885791042
22.794520547945204,1.9816377937560332
22.84931506849315,1.9751065701849824
22.904109589041095,1.9631737644881317
22.95890410958904,1.946653998540424
23.013698630136986,1.9414191058998789
23.068493150684933,1.940600289323457
23.123287671232877,1.93893532404131
23.17808219178082,1.9380888297923469
23.232876712328768,1.9350525156942961
23.28767123287671,1.9283516185467324
23.34246575342466,1.9251413298430604
23.397260273972602,1.922533069263177
23.45205479452055,1.9185452989849787
23.506849315068493,1.918270658286903
23.56164383561644,1.9170915525236354
23.616438356164384,1.9056928999865503
23.671232876712327,1.8995079031938609
23.726027397260275,1.8846302080634931
23.780821917808222,1.8845942013884867
23.835616438356162,1.8839100751726647
23.89041095890411,1.8836782490163269
23.945205479452056,1.8835477032231136
24,1.8806162470024195
24.054794520547944,1.8797227100821172
24.10958904109589,1.8765753710504
24.164383561643834,1.875730604759572
24.21917808219178,1.874099010275792
24.273972602739725,1.8639233538606004
24.32876712328767,1.8632064105467794
24.383561643835616,1.8554645113544863
24.438356164383563,1.8460826657958687
24.493150684931507,1.838644272380119
24.54794520547945,1.8375667258538373
24.602739726027398,1.8270609417448351
24.65753424657534,1.8241641748575117
24.71232876712329,1.8200460940091618
24.767123287671232,1.818036214178801
24.82191780821918,1.8110699721549797
24.876712328767123,1.8049251710901741
24.93150684931507,1.782016342734701
24.986301369863014,1.7813749696036183
25.041095890410958,1.7779710576513807
25.095890410958905,1.7767153759861947
25.150684931506852,1.7743140379751492
25.205479452054796,1.7650840734953386
25.260273972602736,1.7580666211520577
25.315068493150683,1.7530565907559166
25.36986301369863,1.7504243603765541
25.424657534246574,1.7496153415545395
25.47945205479452,1.745124018154195
25.53424657534247,1.7428264648291454
25.589041095890412,1.740806340676684
25.643835616438356,1.724064445145609
25.6986301369863,1.7194789113245057
25.753424657534246,1.716404693478681
25.808219178082194,1.715527995924176
25.863013698630137,1.712570393918312
25.917808219178085,1.7124547837341406
25.972602739726025,1.7109289271323604
26.027397260273972,1.706152113258757
26.082191780821915,1.7043749197056086
26.136986301369863,1.6941583043699304
26.19178082191781,1.6940509179204806
26.246575342465757,1.6927409658896668
26.301369863013697,1.692246503507424
26.35616438356164,1.6814557373552517
26.410958904109588,1.680957098779876
26.465753424657535,1.6774862847520617
26.52054794520548,1.6743424308014974
26.575342465753426,1.6724748808081877
26.630136986301373,1.6669699135845815
26.684931506849313,1.6569392902511226
26.73972602739726,1.6555982288645061
26.794520547945204,1.6531443321502957
26.84931506849315,1.6480311952514874
26.9041095890411,1.6426816214833366
26.958904109589042,1.6403931792309034
27.013698630136986,1.637264265159738
27.06849315068493,1.636331413816558
27.123287671232877,1.6306331729781287
27.178082191780824,1.6203881873789827
27.232876712328768,1.6187521238013036
27.287671232876715,1.6145084652151018
27.342465753424655,1.6070968150456757
27.397260273972602,1.6048424176159166
27.452054794520546,1.6036852183508647
27.506849315068493,1.5951617839380874
27.56164383561644,1.5866877306074456
27.616438356164387,1.5849618848409164
27.671232876712327,1.58415314399565
27.72602739726027,1.5811082299242725
27.78082191780822,1.5671069807060607
27.835616438356166,1.5663908985728519
27.89041095890411,1.5628666416103922
27.945205479452056,1.5607772170969578
28.000000000000004,1.5603824605080252
28.054794520547944,1.5594275423790724
28.10958904109589,1.5591205891594713
28.164383561643834,1.5570436698227643
28.21917808219178,1.5550665937142365
28.27397260273973,1.547918927401437
28.328767123287673,1.541156028882807
28.383561643835613,1.5368057556853765
28.43835616438356,1.5332673121458182
28.493150684931507,1.5256207583002388
28.54794520547945,1.520461176886554
28.602739726027398,1.5194258616819136
28.657534246575345,1.5187294447428095
28.712328767123285,1.5181858902451613
28.767123287671232,1.510714689711084
28.821917808219176,1.5094993612987329
28.876712328767123,1.5093787523384539
28.93150684931507,1.504895607330613
28.986301369863014,1.5048710923278361
29.041095890410958,1.5044099533238844
29.0958904109589,1.5009467900285578
29.15068493150685,1.500430578775468
29.205479452054796,1.493774756561685
29.26027397260274,1.486634836612922
29.315068493150687,1.4789363961551196
29.369863013698634,1.4732870041087125
29.424657534246574,1.473180169089842
29.47945205479452,1.4707753463140176
29.534246575342465,1.4689184607450119
29.589041095890412,1.4652199949610099
29.64383561643836,1.4646619116606707
29.698630136986303,1.4638165769458134
29.753424657534243,1.4616308058426388
29.80821917808219,1.4591269904625355
29.863013698630137,1.4562294256294757
29.91780821917808,1.4554283525174607
29.972602739726028,1.4528339783349136
30.027397260273975,1.452537330055728
30.082191780821915,1.4471501060027752
30.136986301369863,1.4433925294035777
30.191780821917806,1.443172456231352
30.246575342465754,1.4414609867098427
30.3013698630137,1.4357970994486933
30.356164383561644,1.4321508609732394
30.41095890410959,1.4311855755679523
30.46575342465753,1.4302552046524764
30.52054794520548,1.4269611070847248
30.575342465753426,1.4236980452786885
30.63013698630137,1.422247573651883
30.684931506849317,1.4203772418090377
30.739726027397264,1.4140783726259496
30.794520547945204,1.4131302728734108
30.849315068493148,1.4111975533354253
30.904109589041095,1.4106407530078917
30.958904109589042,1.4016528341739003
31.013698630136986,1.4012034323169844
31.068493150684933,1.3909203098108354
31.123287671232873,1.3852259722401947
31.17808219178082,1.3801687956689268
31.232876712328768,1.3770523756058464
31.28767123287671,1.375957765066279
31.34246575342466,1.3753998922702801
31.397260273972606,1.3703207969568265
31.452054794520546,1.3677585101279615
31.506849315068493,1.3567589522002867
31.561643835616437,1.3560316272786066
31.616438356164384,1.355131950237081
31.67123287671233,1.3533909728566023
31.726027397260275,1.353068401117061
31.780821917808222,1.3528592616030473
31.835616438356162,1.34728353373893
31.89041095890411,1.3349962346242112
31.945205479452056,1.334885055928007
32,1.325536926021262
32.054794520547944,1.3189775779604138
32.109589041095894,1.3152730166711657
32.16438356164383,1.3133577672400518
32.21917808219178,1.304830568599267
32.273972602739725,1.2895349282990467
32.32876712328767,1.2800370550754268
32.38356164383562,1.2796709908511497
32.43835616438356,1.273237914479224
32.49315068493151,1.2649057337194027
32.54794520547945,1.2637491622249581
32.602739726027394,1.2634929503931582
32.657534246575345,1.2617799426649792
32.71232876712329,1.2582264678455344
32.76712328767123,1.256818056873876
32.821917808219176,1.2496764064899641
32.87671232876712,1.2488308934111938
32.93150684931507,1.242567530363925
32.986301369863014,1.2411996236292426
33.04109589041096,1.237840940483048
33.09589041095891,1.23223632695648
33.15068493150685,1.2259455975686588
33.205479452054796,1.2192310094580252
33.26027397260274,1.2183188454252565
33.31506849315068,1.2168128594520689
33.369863013698634,1.2161282639729614
33.42465753424658,1.2102499571398764
33.47945205479452,1.201268321463164
33.534246575342465,1.1934251435350447
33.58904109589041,1.191704768950236
33.64383561643835,1.1861447739256332
33.6986301369863,1.1828729563816753
33.75342465753425,1.1827924291756386
33.8082191780822,1.1746331603534441
33.863013698630134,1.1743663782565223
33.91780821917808,1.1715866630213525
33.97260273972603,1.1702356352983627
34.02739726027397,1.166475517700112
34.082191780821915,1.1655801512284805
34.136986301369866,1.1649577937976903
34.19178082191781,1.1624191310569438
34.24657534246575,1.1618877339606957
34.3013698630137,1.15839108437947
34.35616438356164,1.157088017591395
34.41095890410959,1.1470278915476324
34.465753424657535,1.1460926591553604
34.52054794520548,1.1378446978257146
34.57534246575342,1.1375763163319725
34.630136986301366,1.120280516314957
34.68493150684932,1.11908968678217
34.73972602739726,1.1189085532926937
34.794520547945204,1.116998482623217
34.849315068493155,1.1169273327806826
34.90410958904109,1.1098742146831266
34.95890410958904,1.1083842006209597
35.013698630136986,1.0992556085765803
35.06849315068493,1.0983278766123756
35.12328767123288,1.0950071967563244
35.178082191780824,1.0947095815695962
35.23287671232877,1.0928240391225026
35.28767123287671,1.0884446492629136
35.342465753424655,1.08223764733697
35.397260273972606,1.0800944019969743
35.45205479452055,1.0679120332248864
35.50684931506849,1.0664758620645587
35.561643835616444,1.063140039339105
35.61643835616438,1.055422328154348
35.67123287671233,1.0530269324958044
35.726027397260275,1.0518183837837651
35.78082191780822,1.051290467254292
35.83561643835617,1.047942507543714
35.89041095890411,1.0455412815566456
35.94520547945205,1.0384500310558962
36,1.0368838450669662
36.054794520547944,1.0283781252409512
36.10958904109589,1.024536410446461
36.16438356164384,1.0244949194045618
36.21917808219178,1.0200941257639233
36.273972602739725,1.0165081987287345
36.32876712328767,1.014541197598903
36.38356164383561,1.0142174515332751
36.43835616438356,1.0132932725655783
36.49315068493151,1.0127934544940778
36.54794520547945,1.0106271044193715
36.602739726027394,1.0091356277153722
36.65753424657534,1.0077939633602235
36.71232876712329,1.0076557545977103
36.76712328767123,1.0040675705238284
36.821917808219176,1.0040641006695532
36.87671232876713,1.002262039421952
36.93150684931507,0.9920885297606411
36.986301369863014,0.9886336515068359
37.04109589041096,0.9882784672295586
37.0958904109589,0.9809547413539063
37.15068493150685,0.9720771875945231
37.205479452054796,0.9702467073123024
37.26027397260274,0.9693219930075668
37.31506849315068,0.969109069953512
37.36986301369863,0.9673915184732076
37.42465753424658,0.9666959680761
37.47945205479452,0.965045363366297
37.534246575342465,0.9648514742212162
37.589041095890416,0.9633875167951157
37.64383561643835,0.9627404992595695
37.6986301369863,0.9590090390725172
37.75342465753425,0.9570464250912183
37.80821917808219,0.9559142754878878
37.86301369863014,0.9512148076163829
37.917808219178085,0.9494513013625253
37.97260273972603,0.9488041593878485
38.02739726027397,0.9483341370515181
38.082191780821915,0.9470540889420963
38.136986301369866,0.9467166040922147
38.19178082191781,0.9445884181969225
38.24657534246575,0.9441068796734357
38.301369863013704,0.9424675679525671
38.35616438356164,0.9405459458692256
38.410958904109584,0.9364632651757503
38.465753424657535,0.9339155435615684
38.52054794520548,0.9336867197548959
38.57534246575342,0.9331942577045249
38.63013698630137,0.9330827437003952
38.68493150684931,0.9283672998356175
38.73972602739726,0.9272484146472602
38.794520547945204,0.9236269469204661
38.84931506849315,0.9215202959635219
38.9041095890411,0.9210108513880928
38.95890410958904,0.9207852317097517
39.013698630136986,0.9139370364040235
39.06849315068493,0.9137341866914296
39.12328767123287,0.9090142141202734
39.178082191780824,0.8968313673626661
39.23287671232877,0.8945504233216718
39.28767123287671,0.8912805051452966
39.34246575342466,0.8889882326098202
39.3972602739726,0.8869746207837079
39.45205479452055,0.8858817334636675
39.50684931506849,0.8827843984729559
39.56164383561644,0.8805168669764319
39.61643835616439,0.8764519337698071
39.67123287671233,0.8734876278469916
39.726027397260275,0.8730549177083877
39.78082191780822,0.8727245218443102
39.83561643835616,0.8679882694924299
39.89041095890411,0.8641771430050454
39.945205479452056,0.8606432371194769
40,0.8584562769391797
40.054794520547944,0.8581512638887431
40.10958904109589,0.857421012807859
40.16438356164384,0.8467371528988559
40.21917808219178,0.8403717298538421
40.273972602739725,0.8403470789123273
40.328767123287676,0.8370015436190102
40.38356164383561,0.8363249043441408
40.43835616438356,0.835093398395563
40.49315068493151,0.8296330956503878
40.54794520547945,0.827235712109239
40.6027397260274,0.8246898110273279
40.657534246575345,0.8192018179661904
40.71232876712329,0.8188893972216937
40.76712328767123,0.8174110028598758
40.821917808219176,0.8160678211962279
40.87671232876712,0.8152130360142678
40.93150684931507,0.8134080919679403
40.986301369863014,0.8063822942444148
41.04109589041096,0.8014097308196103
41.0958904109589,0.7996784402421092
41.150684931506845,0.7989956276196056
41.205479452054796,0.7977296734058292
41.26027397260274,0.7877638907622013
41.31506849315068,0.7826626806949419
41.369863013698634,0.7794245377216926
41.42465753424657,0.7757671167534352
41.47945205479452,0.7734252522473434
41.534246575342465,0.7678631575264854
41.58904109589041,0.7673493724961283
41.64383561643836,0.7640553075974112
41.6986301369863,0.7628884426736227
41.75342465753425,0.7601175825314404
41.80821917808219,0.7591416176128585
41.863013698630134,0.756386687351553
41.917808219178085,0.7557625283017346
41.97260273972603,0.7551467015279958
42.02739726027397,0.7539739036176426
42.08219178082192,0.7497140529218969
42.13698630136986,0.7470778701661142
42.19178082191781,0.7446100660144475
42.24657534246575,0.7440429134582305
42.3013698630137,0.742758644781136
42.35616438356165,0.7425206254405945
42.41095890410959,0.7420815491397676
42.465753424657535,0.7397397991980424
42.52054794520548,0.738617312020045
42.57534246575342,0.7379013480142628
42.63013698630137,0.7377925850501023
42.68493150684932,0.7339845625341617
42.73972602739726,0.7320569896675633
42.794520547945204,0.7248892093581492
42.84931506849315,0.7244422142967795
42.9041095890411,0.7229503811393322
42.95890410958904,0.7220204122482948
43.013698630136986,0.7164223952524242
43.06849315068494,0.716416250858764
43.12328767123288,0.7137735711298541
43.17808219178082,0.7116874330626933
43.23287671232877,0.7091361100895718
43.28767123287671,0.7079266908369304
43.342465753424655,0.7068026524382574
43.397260273972606,0.7061017447835831
43.45205479452055,0.7020130572349592
43.50684931506849,0.6984609921470418
43.56164383561644,0.694453786828958
43.61643835616438,0.694451364381024
43.67123287671233,0.6822257985346775
43.726027397260275,0.680861804942043
43.78082191780822,0.6807561055368401
43.83561643835616,0.6782221223433744
43.890410958904106,0.6728508904283658
43.945205479452056,0.6703919109117776
44,0.6702141529432573
44.054794520547944,0.6658126988526731
44.109589041095894,0.6622388164167776
44.16438356164383,0.6611510766655944
44.21917808219178,0.6545323482052461
44.273972602739725,0.6521860746697214
44.32876712328767,0.6468478181726461
44.38356164383562,0.6454192615528951
44.43835616438356,0.644550331113622
44.49315068493151,0.6431328986409813
44.54794520547945,0.6416505868501792
44.602739726027394,0.6372879459718275
44.657534246575345,0.6358858009956986
44.71232876712329,0.629182937159563
44.76712328767123,0.6255325198447705
44.82191780821918,0.6233673304455856
44.87671232876712,0.6226755655103937
44.93150684931507,0.6213447981718445
44.986301369863014,0.620084680516941
45.04109589041096,0.6187335420452574
45.09589041095891,0.6187171827326374
45.15068493150685,0.618547298563131
45.20547945205479,0.612392746674798
45.26027397260274,0.6101241575756631
45.31506849315068,0.607705358710312
45.369863013698634,0.5931261964386016
45.42465753424658,0.5929588597846868
45.47945205479452,0.5894504901036444
45.534246575342465,0.586620201308686
45.58904109589041,0.580943708075536
45.64383561643835,0.5713624657674964
45.6986301369863,0.5711486040185059
45.75342465753425,0.5690403953778067
45.80821917808219,0.5609631631383961
45.86301369863014,0.5537293137103535
45.91780821917808,0.5501581365370206
45.97260273972603,0.5497657489843126
46.02739726027397,0.5329193217043308
46.082191780821915,0.5324056803393993
